,smiles,frequency
666,CCCCC(CC)CC,1
667,CCCCC(CC)CCCCC(C)C,1
668,C1=NN[N+]=N1,1
669,C1=NON=C1,1
670,C1=N[N-]C=N1.[Na+],1
671,C1C2C3C4CC5C3C1C5C24,1
672,C1C2C3CC4C1C2CC34,1
673,C1CC1CC1CC1,1
674,CCCC(CC)C1CC(C)CC1(C)C,1
675,CCCC1(C)CCC(CC)C1C,1
676,O=C1N=CNC2=C1N=CC=N2,1
677,O=C1N=CNN2C=NC=C12,1
678,O=C1N=NNC2=C1C=CC=C2,1
679,O=C1NC(=O)C2=C(N1)C1=C(N=CC=N1)S2,1
680,O=C1NC(=O)C2=C(N1)NC(=O)N2,1
681,O=C1NC(=O)C2=CC=CC=C2N1,1
682,C1=CSN=C1,1
683,C1=C[CH-]C=C1.C1=C[CH-]C=C1.[Co+2],1
684,O=C1C=COC2=CC3=C(C=CO3)C=C12,1
685,O=C1C=CSS1,1
686,O=C1C=NC2=C(C=CC=C2)N1,1
687,O=C1C=NNC(=S)N1,1
688,O=C1C=NNC2=CC=CC=C12,1
689,O=C1C=NNC=N1,1
690,O=C1N=CC=NN1,1
691,O=C1N=CNC2=C1C=CN2,1
692,O=C1C=CC(=O)NN1,1
693,O=C1C=CC2=C(N=CN=C2)N1,1
694,O=C1C=CC2=CC=CC=C2S1,1
695,O=C1C=CN=C2SC=CN12,1
696,O=C1C=CNC2=C1N=CC=C2,1
697,O=C1C=CNC2=CC3=C(C=C12)C(=O)C=CO3,1
698,O=C1C=CNN=C1,1
699,O=C1C=COC2=C1C1=C(C=CC=C1)C=C2,1
700,C1CCC(CC2CCCC2)C1,1
701,C1CCC2C(C1)CCC1CCCCC12,1
702,C1CCCCCCC1,1
703,O=C1C2=C(C=CC=C2)SC2=C1C=CC=C2,1
704,O=C1C2=CC=C3NC4=C5C(=O)C6=C(C=CC=C6)C(=O)C5=CC=C4NC3=C2C(=O)C2=C1C=CC=C2,1
705,O=C1C2=CC=CC=C2NC2=CC=CC=C12,1
706,O=C1C2=CC=CC=C2OC2=C1C=CC=N2,1
707,O=C1C=C1,1
708,CCC1[CH]C[CH]C1C,1
709,CCC1[CH][CH]CC(C)C1,1
710,CCC1[CH][CH]C[CH]1,1
711,CCCC(C)CCCC(C)CCCC(C)C,1
712,C1=C[N+]=C2C=CC=CC2=C1,1
713,C1=C[N+]=CC=N1,1
714,C1=C[N+]=CN=C1,1
715,C1=NC=C2NC=NC2=N1,1
716,CCC1CCC2CC1C2(C)C,1
717,CCC1CCCC2(C)[CH][CH]CC12,1
718,CCC1C[CH]C1(C)C,1
719,CCC1C[CH]CCC1(C)[CH]CCC(C)C(C)C(C)CCCC(C)C,1
720,CCC1[CH]CC1(C)C,1
721,CCC1[CH]CC2(C)C(C)C(C)CC2C1CC,1
722,CCC1[CH]CC2(C)CC(C)CC2C1[CH]C,1
723,CCC1[CH]CC2(C)[CH]C(C)CC2C1CC,1
724,CC1CCC(C)(C)C1(C)C,1
725,CC1CCC(C)(C)C1C,1
726,CCC1CC1(C)C(C)C,1
727,CCC1CCC(C)C(CC)C1C,1
728,CCC1CCC(C)C(CC)C1CC,1
729,CCC1CCC1(C)C,1
730,CCC1CCC2(C)C(C)CCC2C1CC,1
731,CCC1CCC2C3CCC4C[CH]CCC4(C)C3CCC12C,1
732,C1=C[CH-]C=C1.C1=C[CH-]C=C1.[Cr+2],1
733,C1=C[CH-]C=C1.C1=C[CH-]C=C1.[Fe+2],1
734,C1=C[CH-]C=C1.C1=C[CH-]C=C1.[Ni+2],1
735,CC1CC2(C)[CH]CCC(C)(C)C2[CH][CH]1,1
736,CC1CC2CCC1C2,1
737,CC1CCC(C(C)(C)C)CC1,1
738,CC1CCC(C(C)C)C1,1
739,CC1CCC(C(C)CCCC(C)C)C1(C)CCC1CC12CCCC(C)(C)C2C,1
740,O=C1NN=NC2=CC=CC=C12,1
741,O=C1NN=NC2=CN=CN12,1
742,O=C1NN=NN1,1
743,O=C1NNC(=O)C2=CC=CC=C12,1
744,O=C1NNC2=C1C=CC=C2,1
745,O=C1NSC2=CC=CC=C12,1
746,O=C1N[Se]C2=C1C=CC=C2,1
747,O=C1OC(=O)C2=CC3=C(C=C12)C(=O)OC3=O,1
748,O=C1NC=NC2=C1NC=N2,1
749,O=C1NC=NC2=C1NN=C2,1
750,O=C1NC=NC2=CNN=C12,1
751,O=C1NC=NO1,1
752,O=C1NN=C2C3=C(C=CN12)N=CC=C3,1
753,O=C1NN=C2C=CC=CN12,1
754,O=C1NN=CO1,1
755,O=C1NN=CS1,1
756,O=C1NC2=C(C=CC=C2)S1,1
757,O=C1NC2=C(N1)C(=O)NC=N2,1
758,O=C1NC2=CC=CC=C2NC1=O,1
759,O=C1NC2=CC=CC=C2S1,1
760,O=C1NC2=NC=CC=C2O1,1
761,O=C1NC=CN1,1
762,O=C1NC=NC2=C1C=CN2,1
763,O=C1NC=NC2=C1N=NN2,1
764,C1=NC=N[N-]1,1
765,C1=NC=[N+]N1,1
766,C1=NN=CN=N1,1
767,O=C1NC(=O)C2=CC=CC=C2O1,1
768,O=C1NC(=O)C2=CNN=C2N1,1
769,O=C1NC(=S)NC2=CC=CC=C12,1
770,O=C1NC2=C(C=CC=C2)C(=O)O1,1
771,O=C1NC2=C(C=CC=C2)NC1=O,1
772,[As],1
773,[As]#[In],1
774,[Au-],1
775,[Ba],1
776,[Be+2],1
777,[Br+2],1
778,[Br-].[Na+],1
779,[C-],1
780,S=C1NC=CS1,1
781,S=C1NC=NC2=C1N=CN2,1
782,S=C1NC=NC2=C1NC=N2,1
783,S=C1[N-]C(=S)[N-]C(=S)[N-]1.[Na+].[Na+].[Na+],1
784,S=[Sb]=S,1
785,[Ag+],1
786,[Ag+].[C-]#N.[C-]#N.[K+],1
787,[As+],1
788,O=[Mo](=O)=O,1
789,O=[Zr],1
790,P#[In],1
791,S=C1C=CSS1,1
792,S=C1N=CC=CN1,1
793,S=C1N=NNN1,1
794,S=C1NC2=C(C=CC=C2)N1,1
795,S=C1NC2=CC=CC=C2N1,1
796,O=C1OC2=C(C=CC=C2)C2=C1C1=C(C=CC=C1)O2,1
797,O=C1OC2=C(C=CC=C2)S1,1
798,O=C1OC2=CC=CC3=C2C2=C(C=CC=C12)OC3=O,1
799,O=C1OC=NC2=CC=CC=C12,1
800,O=C1SC2=C(N=C3C=CC=CC3=N2)S1,1
801,O=C1[N-]C(=O)NC(=O)N1,1
802,O=C1[N-]C2=C(N1)C(=O)NC(=O)N2.[Na+],1
803,O=[Cd],1
804,CC12[CH]CCC1C1CCC3C[CH][CH]CC3(C)C1CC2,1
805,CC12[CH]C[CH]C1C1CCC3C[CH]CCC3(C)C1CC2,1
806,CC12[CH][CH]CC1C1CCC3CCCCC3(C)C1CC2,1
807,CC1C(C(C)CCCC(C)C)[CH]CC1C1CCC2C[CH]CCC2(C)C1C,1
808,CC1C(C)C1(C)C,1
809,CC1C(C)C1C,1
810,CC1C(C)CCC2C1CCC1(C)[CH]CCC21,1
811,CC1C2CC(CC2C2CCCCC2)C1(C)C,1
812,CCC1C(C)CCC2C1CCC1C[CH]CCC12C,1
813,CCC1C(C)CCCC1(C)C,1
814,CC1(CC)[CH]C(CC)C([CH]CC)CC1,1
815,CC12CC3CC(C1)CC(C)(C3)C2,1
816,CC12CCCC1C1CCC3C[CH]CCC3(C)C1CC2,1
817,CC12[CH]C(C)(C)C(CC1)C2,1
818,CC12[CH]CCC1C1CCC3CCCCC3(C)C1CC2,1
819,CC12[CH]CCC1C1CCC3C[CH]C[CH]C3(C)C1[CH]C2,1
820,CCC1(C)C(C)CCC2C(C)C(C)CCC21,1
821,CCC1(C)C(C)CCC2C3CCC(C)C3(C)CCC21,1
822,CCC1(C)C(C)CCC2C3CC[CH]C3(C)CCC21,1
823,CCC1(CC)CCCC1,1
824,CCC12CC3CC(CC(C3)C1)C2,1
825,CCC12CCC(C)C(C)(CCC(C)CC1C)C2,1
826,CCC1C(C(C)C)CCC2(C)CCCC12,1
827,CCC1C(C)CCC2C(C)(C)CCCC12C,1
828,[C-]#N.[Cu+],1
829,[C-]=C,1
830,[CH]1CC1,1
831,C1=CC=C2OC=NC2=C1,1
832,C1=CC=C2ON=CC2=C1,1
833,C1=CC=C2SC=[N+]C2=C1,1
834,CCC([CH])(CC)CCC,1
835,CCC([CH]C(C)C)CC,1
836,[CH]C(CC)CCC,1
837,[CH]C([CH]C)CC,1
838,[CH]C([CH]C)CCCC,1
839,[CH]C12CC3CC(CC(C3)C1)C2,1
840,[CH]C1C(C)C(C(C)([CH]C)C(C)C(C)C)CCC1([CH])C,1
841,[CH]C1C(C)CCC2C(C)(C)CCCC12C,1
842,[CH]C1C([CH]C)CCC(C)C1CCCC,1
843,[CH]C1CC1,1
844,[CH]1[CH][CH]CCC[CH]1,1
845,[CH]C(C)(CC)CCC,1
846,[CH]C(C)C(CC)CC,1
847,[CH]C(C)C1CC2CCCCC2(C)[CH]1,1
848,[CH]C(C)CC(C)[CH]C[CH]C,1
849,[CH]C(CC)C(C)C,1
850,[CH]C(CC)C1C[CH][CH]C2[CH]C1[CH]C2,1
851,[CH]C(CC)CC,1
852,C1=CN=C2NN=CC2=C1,1
853,C1=CN=NC=N1,1
854,C1=CNC=CC=NC=CC2=CC=C(C=CN=C1)N2,1
855,[CH]1CC[CH]CCC1,1
856,[CH]1C[CH]CCC[CH]C1,1
857,[CH]1C[CH]C[CH]C[CH]C1,1
858,[CH]1[CH]C2CCC1C2,1
859,[CH]1[CH]C[CH]C[CH]1,1
860,CC1C2CCC(C2)C1(C)C,1
861,CC1C2CCC(C2)C1C,1
862,CC1CC1C,1
863,C1=CC=C2[S+]=C3C=CC=CC3=NC2=C1,1
864,C1=CC=NC=C1.Cl,1
865,C1=CC=[NH+]C=C1,1
866,C1=CN2N=CC=NC2=N1,1
867,C1=CN=C2N=CNC2=C1,1
868,CCC(C)C1[CH]CC2(C)C[CH]CC2C1CC,1
869,CCC(C)C1[CH]CC2(C)[CH]CCC2C1CC,1
870,CCC(C)CC(C)[CH][CH]CC(C)[CH]C(CC)CC[CH]C(C)CCCC[CH]C(C)[CH]C(C)[CH][CH]C,1
871,CCC(C)[CH]C,1
872,CCC(C)[CH][CH][CH]C(C)[CH]C(C)[CH]CCCCC(C)[CH]CCC(C)[CH][CH]C[CH][CH]C(C)CC(C)CC,1
873,CCC(CC)(CC)C1CCCCC1,1
874,CCC(CC)C(C)(C)C,1
875,CCC(CC)C(C)(C)CC,1
876,CCC(C)C1CCC2(C)C(CC)C3CC3C2C1C1[CH]C1,1
877,CCC(C)C1CCC2(C)[CH]CCC2C1C,1
878,CCC(C)C1CCC2C3CCC4C[CH]CCC4(C)C3CCC12C,1
879,CCC(C)C1CCC2C3CCC4C[CH]CCC4(C)C3C[CH]C12C,1
880,CCC(C)C1CCC2C3[CH]CC4C[CH]CCC4(C)C3CCC12C,1
881,CCC(C)C1CC[CH]C1(C)CC[CH]C1(C)CC[CH]C(C)C1C,1
882,CCC(C)C1[CH]C2CC[CH]C2(C)CC1,1
883,CCC(C)C1[CH]CC2(C)C(C)CCC2C1CC,1
884,[CH]CC1C(C(C)CC)[CH]CC2(C)C[CH]CC12,1
885,[CH]CC1CCCC1,1
886,C1=CC2=NC=C3N=CNC3=C2C=C1,1
887,C1=CC2=NN=CN2C=C1,1
888,C1=CC2=NSN=C2C=C1,1
889,CCC(C)C1CC1,1
890,CCC(C)C1CCC([CH]C(C)C(C)(CC)C(C)C)C1C,1
891,CCC(C)C1CCC2(C)C(C)CCC2C1CC,1
892,[CH]C1CCC2C3CC[CH]C3(C)CCC2C1(C)C,1
893,[CH]CC(C)C1CCCCC1,1
894,[CH]CC(C)C[CH]C,1
895,[CH]CC(CC)C(C)(C)C,1
896,[CH]CC([CH])(C)C,1
897,[CH]CC([CH])CC,1
898,[CH]CC1(C)CCCC1[CH]CC,1
899,[CH]CC1(C)[CH]C[CH]C2C3(C)CC[CH]C(C)C3CCC21C,1
900,[CH]C[CH]CCC,1
901,[CH]C[CH]CCC[CH]C,1
902,[CH]C[CH][CH]C([CH]C)CC[CH]C[CH]C,1
903,[CH]C[CH][CH][CH]CCC[CH]C[CH][CH]CC[CH]C[CH]C,1
904,[CH][CH]C(C)[CH]C,1
905,[CH][CH]CC(C)C,1
906,[CH][CH]CCC,1
907,[CH][CH]CC[CH],1
908,[CH]CCCC1CCC2(C)[CH]CCC2C1CC,1
909,[CH]CCC[CH],1
910,[CH]CC[CH]C1CCC2(C)CCCC2C1CC,1
911,[CH]CC[CH]CCCC,1
912,[CH]CC[CH][CH]C,1
913,[CH]C[CH]C(C)CCCC(C)[CH][CH]C,1
914,[CH]C[CH]C([CH])CC,1
915,[CH]C[CH]CC,1
916,C1=CC=C2C(=C1)SC1=NN=CN21,1
917,C1=CC=C2C=C3C4=CC=CC=C4C4=CC=CC=C4C3=CC2=C1,1
918,C1=CC=C2C=NC=CC2=C1,1
919,C1=CC=C2C=[N+]C=CC2=C1,1
920,[CH]CC1[CH]C1,1
921,[CH]CC1[CH]CCC1,1
922,[CH]CCC(C)C1CCC2(C)[CH]CCC2C1CC,1
923,[CH]CCC(C)[CH][CH]C,1
924,CCC(CC)C1CCCCC1,1
925,CCC(CCC(C)C1(C)[CH]C2CC(C)(C)CCC2CC1)C(C)C,1
926,C1=CC2=[N+]C=C[N+]=C2C=C1,1
927,C1=CC=C2C(=C1)C=C1C=CC3=CC=CC4=CC=C2C1=C34,1
928,C1=CC=C2C(=C1)C=CC1=C2C=CC=N1,1
929,C1=CC=C2C(=C1)C=CC1=CC3=C(C=CC=C3)C=C12,1
930,C1=CC=C2C(=C1)C=[N+]C1=CC=CC=C12,1
931,C1=CC=C2C(=C1)SC1=C2C=CC=C1,1
932,[Mn+2].[Zn+2],1
933,[Mn+],1
934,C1=CC2=C(C=C1)C1=CC=C3C4=C(C=CC=C4)NC3=C1N2,1
935,C1=CC2=C(C=C1)C1=C([N+]=C2)C2=C(C=CC=C2)C=C1,1
936,[N-]=[N+]=[N-].[Na+],1
937,[NH2+],1
938,C1=CC2=C(C=C1)C1=C(C=CC=C1)S2,1
939,C1=CC2=CC3=CC=C4C=CC=CC4=C3C=C2C=C1,1
940,C1=CC2=C(C=CC3=C2N=CN3)N=C1,1
941,C1=CC2=C(C=CS2)C=N1,1
942,C1=CC2=C(C=N1)OC=C2,1
943,C1=CC2=C(N=C1)C1=C(C=CC=N1)C=C2,1
944,C1=CC2=C(N=C1)C1=C(C=CC=N1)C=C2.Cl.O,1
945,C1=CC2=C(N=C1)N=CN2,1
946,C1=CC2=C(N=C1)NC=N2,1
947,C1=CC2=C(N=C1)NN=C2,1
948,[Co],1
949,[Cu],1
950,[Eu],1
951,[Fe+2],1
952,[Fe-2],1
953,[Fe-],1
954,[Fe],1
955,[Ge],1
956,CCC(C)(C)C12[CH]C(C)(C)C(CC1)C2,1
957,CCC(C)(C)C1CCC(C(C)C)C1,1
958,[Cl+],1
959,[Cl-].[Cl-].[Cl-].[Fe+3],1
960,[Cl-].[Cl-].[Cu+2],1
961,[Cl-].[Cl-].[Fe+2],1
962,[Cl-].[Cl-].[Hg+2],1
963,[Cl-].[Cl-].[SnH2+2],1
964,CC[CH]C(C)CCC1[CH]CC1(C)C,1
965,CC[CH]C(CC)C1CC(C)CC1(C)C,1
966,CC[CH]C(CC)C1CCCC1(C)C,1
967,CC[CH]C1CCC(C)C1C,1
968,CC[CH]C1CCC2(C)C(C)CCC2C1C(C)C,1
969,CC[CH]C1CCC2(C)[CH]C(CC)CC2C1CC,1
970,CC[CH]C1CCCC1(C)C,1
971,CC[CH]C1CCCC1CC,1
972,[K+].[K+].[Sb+3].[Sb+3],1
973,CCC[CH]CCCCCC,1
974,CCC[CH]C[CH]C,1
975,CCC[CH][CH]C(CC)C1CCCC1(C)CC,1
976,CCC[Hg],1
977,CCP(=[Au])(CC)CC,1
978,CCP=S,1
979,CC[CH],1
980,C1=CC2=CNN=C2C=C1,1
981,C1=CC2=NC3=C(C=CC4=C3C=CC=C4)N2C=C1,1
982,[H+],1
983,[H]C([H])([H])[CH]C,1
984,[H]C([H])C([H])[H],1
985,[Hg+2],1
986,[Hg+2].[I-].[I-],1
987,[I-].[K+],1
988,C1=CC2=CC=C(C=CN=CC=C3C=CC(=CC=N1)[N-]3)[N-]2,1
989,C1=CC2=CC=C3C=C4C(=CC3=C2C=C1)C=CC1=CC=CC=C14,1
990,C1=CC2=CC=NC=C2C=C1,1
991,C1=CC2=CC=NC=C2N1,1
992,C1=CC2=CC=NN2C=C1,1
993,C1=CC2=CC=[N+]C=C2C=C1,1
994,C1=CC2=CN=CN=C2N1,1
995,C1=CC2=CN=NC=C2C=C1,1
