,smiles,frequency
656,O=C1NC=CN1,1
657,O=C1C=CSS1,1
658,O=C1C=NC2=CC=CC=C2N1,1
659,O=C1C=NNC(=S)N1,1
660,O=C1C=NNC2=CC=CC=C12,1
661,O=C1C=NNC=N1,1
662,O=C1C=COC2=C1C=C1C=COC1=C2,1
663,O=C1C=COC2=CC3=C(C=C12)C(=O)C=CN3,1
664,O=C1C=COC2=CC=C3C=CC=CC3=C12,1
665,CC1[CH]C1C,1
666,CC1[CH]CC(C(C)C)CC1,1
667,N=C1NN=CS1,1
668,N=C1NNC(=O)S1,1
669,O=C1N=CC=NN1,1
670,O=C1N=CNC2=C1C=CN2,1
671,O=C1N=CNC2=NC=CN=C12,1
672,O=C1N=CNN2C=NC=C12,1
673,CCC(C)C(CC)CC,1
674,CCC(C)C1CCC([CH]C(C)C(C)(CC)C(C)C)C1C,1
675,CCC(C)C1CCC2(C)C(C)CCC2C1CC,1
676,CCC(C)C1CCC2(C)C(CC)C3CC3C2C1C1[CH]C1,1
677,CCC(C)C1CCC2(C)C3CCC4C(C)(C)[CH]CCC45CC35CCC12C,1
678,CCC(C)(C)C12[CH]C(C)(C)C(CC1)C2,1
679,CCC(C)(C)C1CCC(C(C)C)C1,1
680,CCC(C)(C)CC(C)C,1
681,CC1CCC2C(C)(C)CCCC2(C)C1C,1
682,CC1CCC2C(C)(C)[CH]CC12C,1
683,CC1CCC2CC1C2(C)C,1
684,CC1CCC2CCCC12,1
685,CC1CCCC(C)(C)C2[CH]CCC12,1
686,CC1CCC(C)(C)C1(C)C,1
687,CC1CCC(C)(C)C1C,1
688,O=C1NC(=O)C2=C(N1)NC(=O)N2,1
689,CC1CCCCCC1,1
690,CC1C[CH]CC(C)(C)C1,1
691,CC1C[CH]CC1C,1
692,CC1C[CH][CH]CC1,1
693,CC1CCCC(CC2CCCC(C)C2)C1,1
694,CC1CCCC1(C)C,1
695,CC1CCCC2(C)C1CCC1(C)C[CH][CH]CC12,1
696,CC1CCC2C(C)(C)CCC12C,1
697,O=C1NC2=CC=CC=C2NC1=O,1
698,O=C1N=NNC2=CC=CC=C12,1
699,O=C1NC(=O)C2=C(C=CC=C2)N1,1
700,O=C1NC(=O)C2=C(N1)C1=NC=CN=C1S2,1
701,CC1(CC)[CH]C(CC)C([CH]CC)CC1,1
702,CC12CC3CC(C1)CC(C)(C3)C2,1
703,CC12CCCC1C1CCC3C[CH]CCC3(C)C1CC2,1
704,CC12[CH]C(C)(C)C(CC1)C2,1
705,O=C1NC=NC2=C1C=CN2,1
706,O=C1NC=NC2=C1N=NN2,1
707,O=C1NC=NC2=C1NC=N2,1
708,O=C1NC=NC2=C1NN=C2,1
709,O=C1NC(=S)NC2=CC=CC=C12,1
710,O=C1NC2=C(C=CC=C2)NC1=O,1
711,O=C1NC2=C(N1)C(=O)NC=N2,1
712,O=C1NC2=CC=CC=C2C(=O)O1,1
713,[CH]1C[CH]CCC[CH]C1,1
714,[CH]1C[CH]C[CH]C[CH]C1,1
715,[CH]1[CH]C2CCC1C2,1
716,[Bi],1
717,[Br-].[Na+],1
718,[C-],1
719,[C-]#N.[Cu+],1
720,[C-]=C,1
721,O=C1[N-]C(=O)NC(=O)N1,1
722,O=C1[N-]C2=C(N1)C(=O)NC(=O)N2,1
723,O=C1NN=CS1,1
724,O=C1NN=NC2=CN=CN12,1
725,O=C1NN=NN1,1
726,O=C1NNC(=O)C2=CC=CC=C12,1
727,O=C1NNC2=CC=CC=C12,1
728,O=C1N[Se]C2=CC=CC=C12,1
729,O=[Cd],1
730,O=[Cr],1
731,O=[Cr]=O,1
732,O=C1OC(=O)C2=CC3=C(C=C12)C(=O)OC3=O,1
733,O=C1OC2=CC=CC3=C2C2=C(C=CC=C12)OC3=O,1
734,O=C1OC2=CC=CC=C2C2=C1C1=CC=CC=C1O2,1
735,O=C1OC2=CC=CC=C2S1,1
736,O=C1OC=NC2=CC=CC=C12,1
737,O=C1NC(=O)C2=CC=CC=C2O1,1
738,O=C1NC(=O)C2=CNN=C2N1,1
739,O=[Mo](=O)=O,1
740,O=[Zr],1
741,P#[In],1
742,S=C1C=CSS1,1
743,S=C1N=CC=CN1,1
744,O=[Bi],1
745,CC12[CH]CCC1C1CCC3C[CH]C[CH]C3(C)C1[CH]C2,1
746,CC12[CH]CCC1C1CCC3C[CH][CH]CC3(C)C1CC2,1
747,CC12[CH]C[CH]C1C1CCC3C[CH]CCC3(C)C1CC2,1
748,CC12[CH][CH]CC1C1CCC3CCCCC3(C)C1CC2,1
749,CC1(C)[CH]C[CH]1,1
750,CC1(C)[CH]C[CH]C23CC([CH]C12)C1[CH][CH]C2[CH]C1C3C2,1
751,S=C1NC=CS1,1
752,S=C1NC=NC2=C1N=CN2,1
753,CC1C(C(C)CCCC(C)C)[CH]CC1C1CCC2C[CH]CCC2(C)C1C,1
754,CC1C(C)C1(C)C,1
755,CC1C(C)C1C,1
756,CC1C(C)CCC2C1CCC1(C)[CH]CCC21,1
757,CC1C2CC(CC2C2CCCCC2)C1(C)C,1
758,CC1C2CCC(C2)C1(C)C,1
759,CC1C2CCC(C2)C1C,1
760,CC12[CH]CCC1C1CCC3CCCCC3(C)C1CC2,1
761,CC(C)CCCC(C)C1[CH][CH]C2C3CCC4C[CH][CH]CC4(C)C3CCC12C,1
762,CC(C)CCCC(C)CC(C)C,1
763,CC(C)CCCC(C)CCCC(C)CCCCC(C)CCCC(C)CCCC(C)C,1
764,CC1CC1C,1
765,CC1CC2(C)[CH]CCC(C)(C)C2[CH][CH]1,1
766,CC1CC2CCC1C2,1
767,CC1CCC(C(C)(C)C)CC1,1
768,CC1CCC(C(C)CCCC(C)C)C1(C)CCC1CC12CCCC(C)(C)C2C,1
769,[CH]1CC1,1
770,[As],1
771,[As]#[In],1
772,[Au-],1
773,[Ba],1
774,[Be+2],1
775,S=C1N=CNN1,1
776,CC(C)CCCC(C)C1CCC2C3CCC4C[CH]CCC4(C)C3CCC12C,1
777,CC([CH])[CH][CH]CC,1
778,CC([CH])[CH][CH][CH]C,1
779,CC1(C)CC(C)(C)C1,1
780,CC1(C)CC1(C)C,1
781,CC(C)C[PH](=S)CC(C)C,1
782,CC(C)[CH]C[CH][CH]CC(C)C(C)C,1
783,CC(C1[CH]C1)C1[CH]C2CCCC2(C)CC1,1
784,CC(C)CCC1CCC1,1
785,[CH]1[CH]C[CH]C[CH]1,1
786,[CH]1[CH][CH]CCC[CH]1,1
787,CC1(C)CCC(C(C)CC)[CH]C1C,1
788,CC1(C)CCCCCCC1,1
789,CC1(C)C[CH]C(CC)C(CC)C1C,1
790,CC1(C)[CH]C1,1
791,CC([CH])C[CH]CC,1
792,CC([CH])C[CH][CH],1
793,[CH]C1C(C)CCC2C(C)(C)CCCC12C,1
794,[CH]C(C)CC(C)[CH]C[CH]C,1
795,[CH]C(CC)C(C)C,1
796,[CH]C(CC)C1C[CH][CH]C2[CH]C1[CH]C2,1
797,[CH]C(CC)CC,1
798,[CH]C(C)(CC)CCC,1
799,[CH]C(C)C(CC)CC,1
800,[CH]C(C)C1CC2CCCCC2(C)[CH]1,1
801,S=C1NC=NC2=C1NC=N2,1
802,[Ag+],1
803,[CH]C(CC)CCC,1
804,[CH]C([CH]C)CC,1
805,[CH]C([CH]C)CCCC,1
806,[CH]C12CC3CC(CC(C3)C1)C2,1
807,[CH]C1C(C([CH])C)CCC(C)C1CCCC,1
808,[CH]C1C(C)C(C(C)([CH]C)C(C)C(C)C)CCC1([CH])C,1
809,CC(C)C(C)C(C)C,1
810,CC(C)C1CCC(C)C1C,1
811,CC(C)C1CCCCC1,1
812,CC(C)C1CC[CH]CC1,1
813,CC(C)(C1CCCCC1)C1CCCCC1,1
814,C1CCCCCCC1,1
815,C1CCC2C(C1)CCC1CCCCC12,1
816,C1CCC2[CH]C[CH]C12,1
817,C1=NC=[N+]N1,1
818,C1=NN=CN=N1,1
819,CC(C)C1C[CH]CC1,1
820,CC(C)C1[CH]CCC2(C)CCCC12,1
821,CC(C)C1[CH][CH]C2(C)C[CH]CC2[CH]1,1
822,CC(C)CC(C)C(C)C,1
823,CC(C)CC(C)CC(C)CC(C)C,1
824,CC(C)C(C)(C)C,1
825,[CH]CC(C)C[CH]C,1
826,[CH]CC(CC)C(C)(C)C,1
827,[CH]CC(C[CH])C(C)CC,1
828,[CH]CC([CH])(C)C,1
829,[CH]CC([CH])CC,1
830,[CH]C1C([CH]C)CCC(C)C1CCCC,1
831,[CH]C1CC1,1
832,[CH]C1CCC2C3CC[CH]C3(C)CCC2C1(C)C,1
833,[CH]1[CH][CH]CC[CH]1,1
834,[CH]CC1[CH]C1,1
835,[CH]CC1[CH]CCC1,1
836,[CH]CCC(C)C1CCC2(C)[CH]CCC2C1CC,1
837,[CH]CC1(C)CCCC1[CH]CC,1
838,[CH]CC1(C)[CH]C[CH]C2C3(C)CC[CH]C(C)C3CCC21C,1
839,[CH]CC1C(C(C)CC)[CH]CC2(C)C[CH]CC12,1
840,[CH]CC1CCCC1,1
841,C1=C[CH-]C=C1.C1=C[CH-]C=C1.[Fe+2],1
842,C1=C[CH-]C=C1.C1=C[CH-]C=C1.[Ni+2],1
843,C1=C[N+]=CC=N1,1
844,C1=C[N+]=CN=C1,1
845,C1=NC=C2C=NNC2=N1,1
846,C1=CSN=C1,1
847,C1=CSN=N1,1
848,C1=C[CH-]C=C1.C1=C[CH-]C=C1.[Co+2],1
849,[CH]CC[CH]CCCC,1
850,[CH]CC[CH][CH]C,1
851,[CH]CC[CH][CH]CCC[CH][CH]CC[CH]C[CH]C[CH]C,1
852,[CH]C[CH]C([CH])CC,1
853,[CH]CCC(C)[CH][CH]C,1
854,C1=NC=C2NC=NC2=N1,1
855,C1=NC=NC2=C1C=NN2,1
856,C1=NC=NN=C1,1
857,[CH]CC(C)C1CCCCC1,1
858,[CH][CH]C(C)[CH]C,1
859,[CH][CH]C(C)[CH][CH]C,1
860,[CH]C[CH]CC,1
861,[CH]C[CH]CCC,1
862,[CH]C[CH][CH]C([CH]C)CC[CH]C[CH]C,1
863,[CH]C[CH][CH][CH]CCC[CH]C[CH][CH]CC[CH]C[CH]C,1
864,[CH]CC[CH]C1CCC2(C)CCCC2C1CC,1
865,C1CC1CC1CC1,1
866,C1CCC(CC2CCCC2)C1,1
867,C1=NNC=N1,1
868,C1=NON=C1,1
869,C1=NSN=C1,1
870,C1=N[N-]C=N1,1
871,C1C2C3C4CC5C3C1C5C24,1
872,C1=NC=N[N-]1,1
873,[PbH2+2],1
874,[Pd],1
875,[NH4+],1
876,C1=CC2=C(C=C1)SN=N2,1
877,C1=CC2=C(C=CS2)C=N1,1
878,C1=CC2=C(C=N1)NC=C2,1
879,C1=CC2=C(N=C1)NN=C2,1
880,C1=CC2=NN=CN2C=C1,1
881,[Sr+2],1
882,[Ti+2],1
883,[TlH2+],1
884,[Yb],1
885,C1=CC2=C(C=C1)NN=C2,1
886,[SbH6+3],1
887,[SnH2+2],1
888,[O+],1
889,C1=CC=C2C(=C1)OC1=C2C=CC=C1,1
890,C1=CC=C2C(=C1)C1=CC=CC3=CC=C4C=CC=C2C4=C31,1
891,C1=CC=C2C(=C1)C=C1C=CC3=CC=CC4=CC=C2C1=C34,1
892,C1=CC=C2C(=C1)C=CC1=C2C=C2C=CC=CC2=C1,1
893,[CH][CH]CC[CH],1
894,[CH][CH]CC[CH]C,1
895,[CH][CH]CC[CH]CC,1
896,[CH][CH]CC[CH][CH]C,1
897,C1=CC=C2C(=C1)OC1=CC=CC=C12,1
898,C1=CC=C2C(=C1)SC1=CC=CC=C12,1
899,C1=CC=C2C=C3C4=CC=CC=C4C4=CC=CC=C4C3=CC2=C1,1
900,C1=CC=C2C(=C1)C=CC1=NC=CC=C12,1
901,C1=CC=C2C(=C1)C=[N+]C1=C3C=CC=CC3=CC=C21,1
902,C1=CC=C2C(=C1)C=[N+]C1=CC=CC=C12,1
903,C1=CC=C2C(=C1)NC1=C3NC4=CC=CC=C4C3=CC=C21,1
904,C1=CC=C2C(=C1)NC1=CN=CC=C12,1
905,CCCCCCC(C)(C)C,1
906,CCCCCCC(C)CCCC,1
907,CCCCCCC(C1CCCCC1)C1CCCCC1,1
908,CCCCCC(C)(C)C,1
909,CCCCCC(C)(C)CC,1
910,CCCCCC(C)CC,1
911,CCCCCC(C)CCC,1
912,CCCCCC(C)CCCC(C)CCCC(C)C,1
913,CCCC(C)(C)C(C)CC(C)C(C)CC,1
914,CCCCCCCCCCCCC1CCCC1,1
915,CCCCCCCCCCCCCC(C)C,1
916,CCCCCCCCCCCCCCC(C)C,1
917,CCCCCCCC(CC)CCC,1
918,CCCCCCCCC(C)CCCCCC,1
919,CCCCCCCCCC(C)C1[CH]CCC2(C)[CH]CCC12,1
920,CCCCCCCCCCC(C)CCCCCCCC,1
921,C1=CC2=C3N=CNC3=CC=C2N=C1,1
922,C1=CC2=CC=C(C=CN=CC=C3C=CC(=CC=N1)[N-]3)[N-]2,1
923,C1=CC2=CC=C3C4=C(C=CC=C4)C=C4C=CC(=C1)C2=C43,1
924,C1=CC2=CC=C3C=CC4=CC=C5C=CC=C6C(=C1)C2=C3C4=C56,1
925,C1=CC2=CC=C3C=CC=CC3=C2C=C1,1
926,C1=CC2=CC=NC=C2C=C1,1
927,C1=CC2=C(C=C1)NN=N2,1
928,C1=CC2=C(C=C1)OC=C2,1
929,C1=CC2=NSN=C2C=C1,1
930,C1=CC2=[N+]C=CN2N=C1,1
931,C1=CC2=CC=NC=C2O1,1
932,C1=CC2=CC=NN2C=C1,1
933,C1=CC2=CC=[N+]C=C2C=C1,1
934,C1=CC2=CN=NC=C2C=C1,1
935,C1=CC2=CNN=C2C=C1,1
936,C1=CC2=NC=C3N=CNC3=C2C=C1,1
