,smiles,frequency
678,CCC(C)C1CCC2C3CCC4C[CH]CCC4(C)C3C[CH]C12C,1
679,CC[CH],1
680,CCP=S,1
681,CCP(=[Au])(CC)CC,1
682,CCC(C)C1CCC2C3[CH]CC4C[CH]CCC4(C)C3CCC12C,1
683,CCC[CH][CH]C(CC)C1CCCC1(C)CC,1
684,CCC[CH]C[CH]C,1
685,CCC[CH]C1CCC2(C)CCCC2C1CC,1
686,CCC[CH]C1CCC2(C)C(C)CCC2C1CC,1
687,CCC(C)CC(C)C,1
688,CCCC[CH]C[CH]C[CH]C[CH]C[CH]C[CH]CCCCC,1
689,CCCC[CH]C(C)CC(C)[CH]CCCC,1
690,CCCCP(CCCC)CCCC,1
691,CCCCCC[CH][CH]C[CH]CCCCCCCCCCC,1
692,CCCCCCCCCCCCCCCCCCCCC,1
693,CCCCCCCCCCCCCCCCCCC,1
694,CCC(C)C1CC[CH]C1(C)CC[CH]C1(C)CC[CH]C(C)C1C,1
695,CCC(C)C1[CH]C2CC[CH]C2(C)CC1,1
696,CCCCCCCCCCCCCCC(C)C,1
697,CCC(C)C1[CH]CC2(C)C(C)CCC2C1CC,1
698,CCCCCCCCCCCCCC(C)C,1
699,CCC(C)C1[CH]CC2(C)C[CH]CC2C1CC,1
700,CCCCCCCCCCCCC1CCCC1,1
701,CCC(C)C1[CH]CC2(C)[CH]CCC2C1CC,1
702,CC[CH]C1CCC2(C)C(C)CCC2C1C(C)C,1
703,CCC(C)C1CCC2(C)C3CCC4C(C)(C)[CH]CCC45CC35CCC12C,1
704,CC[CH]C1CCC2(C)[CH]C(CC)CC2C1CC,1
705,CCC(C)C1CCC2(C)C(CC)C3CC3C2C1C1[CH]C1,1
706,CC1[CH]CC(C(C)C)CC1,1
707,C[CH]C1CC1(C)C(C)C,1
708,C[CH]C1C(C(C)CC)[CH]CC2(C)C(CC)CCC12,1
709,C[CH]C1C(C(C)CC)CCC2(C)C(CC)CCC12,1
710,C[CH]C12CCC([CH]C1CC)C(C(C)C(C)(C)C)C2,1
711,C[CH]C1(CCC)CCC1,1
712,C[CH]C1(C)CC[CH]C(C)(C)C1CC,1
713,C[CH]C1(C)CC1,1
714,C[CH]C([CH]CCCCCC)CCCCCCCC,1
715,C[CH]C(CC)CC[CH]C(CC)CC(C)[CH][CH]CC,1
716,CC1[CH]C[CH]C1,1
717,CC1[CH][CH][CH][CH]C1,1
718,CCC(C)(C)C12[CH]C(C)(C)C(CC1)C2,1
719,CCC(C)(C)C1CCC(C(C)C)C1,1
720,CCC(C)(C)CC(C)C,1
721,CCC(C)C(CC)CC,1
722,CC[Hg],1
723,CC[CH][CH][CH]C(C)CC,1
724,CC[CH][CH]CC,1
725,CC[CH][CH]C(CC)C1CCCC1(C)CC,1
726,CC[CH][CH]C,1
727,CC[CH]CCCC,1
728,CC[CH]CCC,1
729,CC[CH]CC(C)C(C)CC,1
730,CC[CH]CC(C)C(C)C,1
731,CCC(C)C1CCC([CH]C(C)C(C)(CC)C(C)C)C1C,1
732,CC[CH]C1CCCC1CC,1
733,CC[CH]C1CCCC1(C)C,1
734,CCC(C)C1CCC2(C)C(C)CCC2C1CC,1
735,CCCCCCCCCCC(C)CCCCCCCC,1
736,CCCCCCCCCC(C)C1[CH]CCC2(C)[CH]CCC12,1
737,CC(C)CCCC(C)CCCC(C)CCCCC(C)CCCC(C)CCCC(C)C,1
738,CCC1[CH][CH]CC(C)C1,1
739,CCCC1(C)[CH]CCC1C(C)CC[CH]C(C)C,1
740,CCC1(C)C(C)CCC2C3CC[CH]C3(C)CCC21,1
741,CCCC1(C)CCC(CC)C1C,1
742,CCC1(CC)CCCC1,1
743,CCCC(CC)C1CC(C)CC1(C)C,1
744,CCCC(C)[CH]C(C)[CH][CH]C,1
745,CCCC(C)CCCC(C)CCCC(C)C,1
746,CCC12CC3CC(CC(C3)C1)C2,1
747,CCCC(C)CC(C)C,1
748,CCC12CCC(C)C(C)(CCC(C)CC1C)C2,1
749,CCCC(C)(C)C(C)CC(C)C(C)CC,1
750,CCC1C(C(C)C)CCC2(C)CCCC12,1
751,CCC1C(C)CCC2C(C)(C)CCCC12C,1
752,CCC1[CH][CH]C[CH]1,1
753,CCC1[CH]C[CH]C1C,1
754,CCC(C)CC(C)[CH][CH]CC(C)[CH]C(CC)CC[CH]C(C)CCCC[CH]C(C)[CH]C(C)[CH][CH]C,1
755,CCC1C(C)CCCC1(C)C,1
756,CCC1CCC(C)C(CC)C1C,1
757,CCC1CCC(C)C(CC)C1CC,1
758,CCC1CCC(CC)C1,1
759,CCC1[CH]CC2(C)[CH]C(C)CC2C1CC,1
760,CCC1CCC1(C)C,1
761,CCC1CCC2(C)C(C)CCC2C1CC,1
762,CCC1CCC2C3CCC4C[CH]CCC4(C)C3CCC12C,1
763,CCC1[CH]CC2(C)CC(C)CC2C1[CH]C,1
764,CCC1CCC2CC1C2(C)C,1
765,CCC1[CH]CC2(C)C(C)C(C)CC2C1CC,1
766,CCC1[CH]CC1(C)C,1
767,CCC1C[CH]CCC1(C)[CH]CCC(C)C(C)C(C)CCCC(C)C,1
768,CCC1C[CH]C1(C)C,1
769,CCCC1CCC(C)CC1,1
770,CCCC1CCCC1,1
771,CCC1(C)C(C)CCC2C3CCC(C)C3(C)CCC21,1
772,CCC1(C)C(C)CCC2C(C)C(C)CCC21,1
773,CCCCCCCCC(C)CCCCCC,1
774,CCC(C)[CH]C,1
775,CCCCCCCC(CC)CCC,1
776,CCC(C)[CH][CH][CH]C(C)[CH]C(C)[CH]CCCCC(C)[CH]CCC(C)[CH][CH]C[CH][CH]C(C)CC(C)CC,1
777,CCCCCCC(C1CCCCC1)C1CCCCC1,1
778,CCCCCCC(C)CCCC,1
779,CCC(CC)(CC)C1CCCCC1,1
780,CCC(CC)C(C)(C)C,1
781,CCCCCCC(C)(C)C,1
782,CCC(CC)C(C)(C)CC,1
783,CCCCCC1CCCCC1,1
784,CCCCCC(C)CCCC(C)CCCC(C)C,1
785,CCCCCC(C)CCC,1
786,CCCCCC(C)CC,1
787,CCC(CC)C(CC)CC,1
788,CCCCCC(C)(C)CC,1
789,CCCCCC(C)(C)C,1
790,CCC(CC)C1CCCCC1,1
791,CCCCC1CCCCC1,1
792,CCCCC1C(C)CCC2C(C)(C)CCCC12C,1
793,CCCCC(CC)CCCCC(C)C,1
794,CCCCC(CC)CC,1
795,CCCCC(C)CCC,1
796,CCC(CCC(C)C1(C)[CH]C2CC(C)(C)CCC2CC1)C(C)C,1
797,CCCCC(C)C1CCC2(C)C(C(C)[CH]CCC(C)C)[CH]CC2C1C,1
798,CCCCC(C)C(CC)CC,1
799,CCC([CH])(CC)CCC,1
800,CCCCC(C)(C)CC,1
801,CCC([CH]C(C)C)CC,1
802,CC1[CH]C1C,1
803,CC1C[CH][CH]CC1,1
804,CC1C[CH]CC1C,1
805,CC12[CH]CCC1C1CCC3C[CH]C[CH]C3(C)C1[CH]C2,1
806,O=C1C=COC2=CC3=C(C=C12)C(=O)C=CN3,1
807,CC1(C)CCCCCCC1,1
808,O=C1C=COC2=C1C=C1C=COC1=C2,1
809,CC1(C)C[CH]C(CC)C(CC)C1C,1
810,CC1(C)[CH]C1,1
811,CC1(C)[CH]C[CH]1,1
812,CC1(C)[CH]C[CH]C23CC([CH]C12)C1[CH][CH]C2[CH]C1C3C2,1
813,O=C1C=CNC2=CC=CN=C12,1
814,CC1(CC)[CH]C(CC)C([CH]CC)CC1,1
815,CC12CC3CC(C1)CC(C)(C3)C2,1
816,CC12CCCC1C1CCC3C[CH]CCC3(C)C1CC2,1
817,CC12[CH]C(C)(C)C(CC1)C2,1
818,CC12[CH]CCC1C1CCC3CCCCC3(C)C1CC2,1
819,O=C1C=CN=C2SC=CN12,1
820,CC12[CH]CCC1C1CCC3C[CH][CH]CC3(C)C1CC2,1
821,CC1C[CH]CC(C)(C)C1,1
822,CC12[CH]C[CH]C1C1CCC3C[CH]CCC3(C)C1CC2,1
823,CC12[CH][CH]CC1C1CCC3CCCCC3(C)C1CC2,1
824,O=C1C=CC2=CN=CN=C2N1,1
825,O=C1C=CC2=CC=CC=C2S1,1
826,CC1C(C(C)CCCC(C)C)[CH]CC1C1CCC2C[CH]CCC2(C)C1C,1
827,CC1C(C)C1(C)C,1
828,O=C1C=CC2=C(C=CC=C2)N1,1
829,CC1C(C)C1C,1
830,CC1C(C)CCC2C1CCC1(C)[CH]CCC21,1
831,O=C1C=CC(=O)NN1,1
832,O=C1C=C1,1
833,O=C1C2=CC=CC=C2SC2=CC=CC=C12,1
834,CC1C2CC(CC2C2CCCCC2)C1(C)C,1
835,O=C1C2=CC=CC=C2OC2=NC=CC=C12,1
836,O=C1C=COC2=CC=C3C=CC=CC3=C12,1
837,CC1(C)CCC(C(C)CC)[CH]C1C,1
838,CC1(C)CC1(C)C,1
839,CC1(C)CC(C)(C)C1,1
840,O=C1NC=NC2=C1C=CN2,1
841,O=C1NC=CN1,1
842,O=C1NC2=NC=CC=C2O1,1
843,O=C1NC2=CC=CC=C2NC1=O,1
844,CC(C)C[PH](=S)CC(C)C,1
845,O=C1NC2=CC=CC=C2C(=O)O1,1
846,O=C1NC2=C(N1)C(=O)NC=N2,1
847,O=C1NC2=C(C=CC=C2)NC1=O,1
848,O=C1NC(=S)NC2=CC=CC=C12,1
849,O=C1NC(=O)C2=CC=CC=C2O1,1
850,CC(C)[CH]C[CH][CH]CC(C)C(C)C,1
851,CC(C1[CH]C1)C1[CH]C2CCCC2(C)CC1,1
852,O=C1NC(=O)C2=C(N1)NC(=O)N2,1
853,O=C1NC(=O)C2=C(N1)C1=NC=CN=C1S2,1
854,O=C1NC(=O)C2=C(C=CC=C2)N1,1
855,O=C1N=NNC2=CC=CC=C12,1
856,O=C1N=CNN2C=NC=C12,1
857,O=C1N=CNC2=NC=CN=C12,1
858,O=C1N=CNC2=C1C=CN2,1
859,CC([CH])C[CH]CC,1
860,O=C1N=CC=NN1,1
861,CC([CH])C[CH][CH],1
862,O=C1C=NNC=N1,1
863,O=C1C=NNC2=CC=CC=C12,1
864,O=C1C=NNC(=S)N1,1
865,CC([CH])[CH][CH]CC,1
866,O=C1C=NC2=CC=CC=C2N1,1
867,O=C1C=CSS1,1
868,CC([CH])[CH][CH][CH]C,1
869,O=C1C2=CC=CC=C2OC2=CC=CC=C12,1
870,O=C1C2=CC=CC=C2NC2=CC=CC=C12,1
871,O=C1C2=CC=CC=C2C(=O)C2=C1C=CC1=C2NC2=C(N1)C1=C(C=C2)C(=O)C2=CC=CC=C2C1=O,1
872,CC1CCC23CC1C(C)(C)C2CCC3C,1
873,C[CH][CH]C(C)[CH]C(C)CC(C)[CH][CH]CC,1
874,C[CH][CH]C(C)[CH]C(C)CC(C)C,1
875,CC1CCC2C(C)(C)CCC12C,1
876,C[CH][CH]C(C)C[CH]C,1
877,CC1CCC2C(C)(C)CCCC2(C)C1C,1
878,CC1CCC2C(C)(C)[CH]CC12C,1
879,CC1CCC2CC1C2(C)C,1
880,C[CH]C[CH]CCCCC(C)[CH]CC,1
881,C[CH]C[CH]CCCCC(C)[CH]C1CCCCC1,1
882,C[CH]C[CH]CCCCC(C)[CH]C(C)CC,1
883,C[CH]C[CH]CCC([CH]C)[CH][CH]CC,1
884,CC1CCC2CCCC12,1
885,CC1CCCC(C)(C)C2[CH]CCC12,1
886,C[CH]CC[CH]C,1
887,C[CH]CCC[CH]CCCCC,1
888,CC1CCCC(CC2CCCC(C)C2)C1,1
889,CC1CCCC1(C)C,1
890,C[CH]CCC(C)C1CCC2(C)[CH][CH]CC2C1C,1
891,CC1CCCC2(C)C1CCC1(C)C[CH][CH]CC12,1
892,C[CH]CCC(C)C1CCC2(C)C([CH]C)CCC2C1C,1
893,CC1CCCCCC1,1
894,C[CH]CCC(C)C(C)C(C)[CH]CCCC(C)[CH][CH]CC(C)C,1
895,C[CH]CCC(C)C,1
896,C[CH]CCC(C)(C)[CH]C[CH]C[CH]C,1
897,C[CH]CC1CCCC1,1
898,C[CH]CC1C(C(C)CC)[CH]CC2(C)[CH]CCC12,1
899,C[CH]CC([CH]C(C)[CH]C)CC,1
900,C[CH]CC(C)C[CH][CH]CC(C)C,1
901,C[CH]CC(C)CCCC(C)[CH]CC,1
902,C[CH][CH]C(C)[CH]C(C)CC[CH][CH]CC,1
903,CC1CCC2(C)C(CCC3C4CC[CH]C4(C)CCC32)C1,1
904,CC1C2CCC(C2)C1(C)C,1
905,C[CH][CH]C1CCCCC1,1
906,CC1C2CCC(C2)C1C,1
907,CC1CC1C,1
908,N=C1NNC(=O)S1,1
909,N=C1NN=CS1,1
910,N=C1NC(=O)C2=C(NC=N2)N1,1
911,N=C1C=CNC=N1,1
912,N=C1C=CNC(=O)N1,1
913,N1=PN=PN=P1,1
914,CC1CC2(C)[CH]CCC(C)(C)C2[CH][CH]1,1
915,CC1CC2CCC1C2,1
916,CC1CCC(C(C)(C)C)CC1,1
917,C[Zr],1
918,C[V]C,1
919,C[Hg],1
920,C[CH][CH][CH][CH][CH]C,1
921,C[CH][CH][CH][CH]CCC,1
922,C[CH][CH][CH][CH]CC,1
923,CC1CCC(C(C)CCCC(C)C)C1(C)CCC1CC12CCCC(C)(C)C2C,1
924,CC1CCC(C)(C)C1(C)C,1
925,C[CH][CH][CH]CCCC,1
926,C[CH][CH][CH]CC(C)C,1
927,C[CH][CH][CH]CC,1
928,C[CH][CH][CH]C(C)C[CH][CH]C(C)[CH]C,1
929,C[CH][CH][CH]C(C)C[CH]C,1
930,CC1CCC(C)(C)C1C,1
931,C[CH][CH]CCCCCCCCCCCCCCC,1
932,C[CH][CH]CCC,1
933,CC1CCC1,1
934,CC1CCC1(C)C,1
935,CCC[Hg],1
