,smiles,frequency
683,[CH][CH][CH]CC,1
684,CC(C)CCCC(C)C1[CH][CH]C2C3CCC4C[CH][CH]CC4(C)C3CCC12C,1
685,CC(C)CCCC(C)CC(C)C,1
686,[CH][CH]C[CH]CCC[CH][CH][CH]C[CH],1
687,[CH][CH]C[CH]C,1
688,[CH][CH]CC[CH][CH]C,1
689,[CH][CH]CC[CH]CC,1
690,CC(C)CCCC(C)CCCC(C)CCCCC(C)CCCC(C)CCCC(C)C,1
691,[CH][CH]CC[CH],1
692,[CH][CH]CCC,1
693,[CH][CH]CC(C)C,1
694,C1=CC2=C(C=CC3=C2N=CN3)N=C1,1
695,[CH][CH]C(C)[CH]C,1
696,C1=CC2=C(C=CS2)C=N1,1
697,C1=CC2=C(C=N1)OC=C2,1
698,C1=CC2=C(N=C1)C1=C(C=CC=N1)C=C2,1
699,[CH]C[CH][CH][CH]CCC[CH]C[CH][CH]CC[CH]C[CH]C,1
700,C1=CC2=C(N=C1)C1=C(C=CC=N1)C=C2.Cl.O,1
701,[CH]C[CH][CH]C([CH]C)CC[CH]C[CH]C,1
702,C1=CC2=C(N=C1)N=CN2,1
703,CC(C)C[PH](=S)CC(C)C,1
704,[CH]C[CH]CCC[CH]C,1
705,O=C1NN=NC2=CC=CC=C12,1
706,CCC(C)C1CCC([CH]C(C)C(C)(CC)C(C)C)C1C,1
707,O=C1NN=CS1,1
708,C[CH]C1(C)CC1,1
709,C1=C[CH-]C=C1.C1=C[CH-]C=C1.[Cr+2],1
710,CCCCCCCCC(C)CCCCCC,1
711,C1=C[CH-]C=C1.C1=C[CH-]C=C1.[Co+2],1
712,CCCCCCCCCC(C)C1[CH]CCC2(C)[CH]CCC12,1
713,CCCCCCCCCCC(C)CCCCCCCC,1
714,C1=CSN=C1,1
715,CC1C[CH]CC1C,1
716,CCCCCCCCCCCCC1CCCC1,1
717,CC1C[CH]CC(C)(C)C1,1
718,C1=CNC=CC=NC=CC2=CC=C(C=CN=C1)N2,1
719,C1=CN=NC=N1,1
720,CCCCCCCCCCCCCCCCCCC,1
721,CCCCCCCCCCCCCCCCCCCCC,1
722,CCCCCCCCCCCCCCCCCCCCCC,1
723,CCCCCC[CH][CH]C[CH]CCCCCCCCCCC,1
724,C1=C[CH-]C=C1.C1=C[CH-]C=C1.[Fe+2],1
725,CCCCCCC(C1CCCCC1)C1CCCCC1,1
726,CCCCCCC(C)CCCC,1
727,C1=C[N+]=CC=N1,1
728,CCCCC(C)C1CCC2(C)C(C(C)[CH]CCC(C)C)[CH]CC2C1C,1
729,C1=C[N+]=CN=C1,1
730,CCCCC(CC)CC,1
731,CCCCC(CC)CCCCC(C)C,1
732,CCCCC1C(C)CCC2C(C)(C)CCCC12C,1
733,CCCCC1CCCCC1,1
734,CCCCCC(C)(C)C,1
735,C1=C[CH-]C=C1.C1=C[CH-]C=C1.[Ni+2],1
736,CCCCCC(C)(C)CC,1
737,C1=C[N+]=C2C=CC=CC2=C1,1
738,CCCCCC(C)CC,1
739,CCCCCC(C)CCC,1
740,CCCCCC(C)CCCC(C)CCCC(C)C,1
741,CCCCCC1CCCCC1,1
742,CCCCP(CCCC)CCCC,1
743,CCCC[CH]C(C)CC(C)[CH]CCCC,1
744,CCCC[CH]C[CH]C[CH]C[CH]C[CH]C[CH]CCCCC,1
745,C1=CN=C2N=CNC2=C1,1
746,CC[CH]CC(C)C(C)C,1
747,CC[CH]CC(C)C(C)CC,1
748,CC[CH]CCC,1
749,CC[CH][CH]C,1
750,CC[CH][CH]C(CC)C1CCCC1(C)CC,1
751,CC[CH][CH]CC,1
752,CC[CH][CH][CH]C(C)CC,1
753,CC[CH]C1CCCC1(C)C,1
754,CC[Hg],1
755,C1=CN2N=CC=NC2=N1,1
756,C1=CC=[NH+]C=C1,1
757,CC1CCCCCC1,1
758,C1CC1CC1CC1,1
759,C[CH]C(CC)CC[CH]C(CC)CC(C)[CH][CH]CC,1
760,CC[CH]C1CCCC1CC,1
761,C1=CN=C2NN=CC2=C1,1
762,CCC[CH]C1CCC2(C)C(C)CCC2C1CC,1
763,CCP(=[Au])(CC)CC,1
764,CCC[CH]C1CCC2(C)C(CC)CCC2C1CC,1
765,CCC[CH]C1CCC2(C)CCCC2C1CC,1
766,CCC[CH]CCCCCC,1
767,CCC[CH]C[CH]C,1
768,CCC[CH][CH]C(CC)C1CCCC1(C)CC,1
769,CCC[Hg],1
770,CCP=S,1
771,CC[CH]C1CCC2(C)[CH]C(CC)CC2C1CC,1
772,CC[CH],1
773,CC[CH]C(C)CCC1[CH]CC1(C)C,1
774,CC[CH]C(CC)C1CC(C)CC1(C)C,1
775,CC[CH]C(CC)C1CCCC1(C)C,1
776,CC[CH]C1CCC(C)C1C,1
777,CC[CH]C1CCC2(C)C(C)CCC2C1C(C)C,1
778,CCCCC(C)C(CC)CC,1
779,CC1C[CH][CH]CC1,1
780,CCCCC(C)(C)CC,1
781,CCC([CH]C(C)C)CC,1
782,CCC(CC)C(C)(C)C,1
783,CCC(CC)C(C)(C)CC,1
784,CCC(CC)C1CCCCC1,1
785,C1=N[N-]C=N1.[Na+],1
786,CCC(CCC(C)C1(C)[CH]C2CC(C)(C)CCC2CC1)C(C)C,1
787,CCC([CH])(CC)CCC,1
788,CCC1(C)C(C)CCC2C(C)C(C)CCC21,1
789,CCC(C)[CH][CH][CH]C(C)[CH]C(C)[CH]CCCCC(C)[CH]CCC(C)[CH][CH]C[CH][CH]C(C)CC(C)CC,1
790,CCC1(C)C(C)CCC2C3CCC(C)C3(C)CCC21,1
791,CCC1(C)C(C)CCC2C3CC[CH]C3(C)CCC21,1
792,CCC1(CC)CCCC1,1
793,CCC12CC3CC(CC(C3)C1)C2,1
794,CCC12CCC(C)C(C)(CCC(C)CC1C)C2,1
795,CCC1C(C(C)C)CCC2(C)CCCC12,1
796,CCC(CC)(CC)C1CCCCC1,1
797,CCC(C)[CH]C,1
798,CCC1C(C)CCC2C1CCC1C[CH]CCC12C,1
799,CCC(C)C1CC[CH]C1(C)CC[CH]C1(C)CC[CH]C(C)C1C,1
800,CCC(C)C1CCC2(C)C(CC)C3CC3C2C1C1[CH]C1,1
801,CCC(C)C1CCC2(C)[CH]CCC2C1C,1
802,C1=NON=C1,1
803,CCC(C)C1CCC2C3CCC4C[CH]CCC4(C)C3CCC12C,1
804,CCC(C)C1CCC2C3CCC4C[CH]CCC4(C)C3C[CH]C12C,1
805,CCC(C)C1CCC2C3[CH]CC4C[CH]CCC4(C)C3CCC12C,1
806,CCC(C)C1CC1,1
807,C1=NNC=N1,1
808,CCC(C)C1[CH]C2CC[CH]C2(C)CC1,1
809,CCC(C)C1[CH]CC2(C)C(C)CCC2C1CC,1
810,C1=NN[N+]=N1,1
811,CCC(C)C1[CH]CC2(C)C[CH]CC2C1CC,1
812,CCC(C)C1[CH]CC2(C)[CH]CCC2C1CC,1
813,CCC(C)CC(C)[CH][CH]CC(C)[CH]C(CC)CC[CH]C(C)CCCC[CH]C(C)[CH]C(C)[CH][CH]C,1
814,CCC1C(C)CCC2C(C)(C)CCCC12C,1
815,CCC1C(C)CCCC1(C)C,1
816,CC1[CH]C1C,1
817,CCCC(C)CCCC(C)CCCC(C)C,1
818,C1C2C3C4CC5C3C1C5C24,1
819,CCC1[CH]C[CH]C1C,1
820,CCC1[CH][CH]CC(C)C1,1
821,CCC1[CH][CH]C[CH]1,1
822,C1C2C3CC4C1C2CC34,1
823,C1=NC=C2NC=NC2=N1,1
824,CCCC(CC)C1CC(C)CC1(C)C,1
825,CCC1[CH]CC2(C)[CH]C(C)CC2C1CC,1
826,CC1[CH][CH][CH][CH]C1,1
827,CCCC1(C)CCC(CC)C1C,1
828,CCCC1(C)[CH]CCC1C(C)CC[CH]C(C)C,1
829,CCCC1CCC(C)CC1,1
830,CCCC1CCCC1,1
831,CC1[CH]C[CH]C1,1
832,CCC(C)(C)C12[CH]C(C)(C)C(CC1)C2,1
833,CCC(C)(C)C1CCC(C(C)C)C1,1
834,CCC1CC1(C)C(C)C,1
835,CCC1CCCC2(C)[CH][CH]CC12,1
836,CCC1CCC(C)C(CC)C1C,1
837,CCC1CCC(C)C(CC)C1CC,1
838,CCC1CCC1(C)C,1
839,CCC1CCC2(C)C(C)CCC2C1CC,1
840,CCC1CCC2C3CCC4C[CH]CCC4(C)C3CCC12C,1
841,CCC1CCC2CC1C2(C)C,1
842,C1=NN=CN=N1,1
843,C1=NC=N[N-]1,1
844,CCC1C[CH]C1(C)C,1
845,CCC1C[CH]CCC1(C)[CH]CCC(C)C(C)C(C)CCCC(C)C,1
846,CCC1[CH]CC1(C)C,1
847,CCC1[CH]CC2(C)C(C)C(C)CC2C1CC,1
848,C1=NC=[N+]N1,1
849,CCC1[CH]CC2(C)CC(C)CC2C1[CH]C,1
850,C[CH]C([CH]CCCCCC)CCCCCCCC,1
851,C[CH]C1(C)CC[CH]C(C)(C)C1CC,1
852,O=C1NN=CO1,1
853,C[CH]C1(CCC)CCC1,1
854,C1=CC=C2C(=C1)C=C1C=CC3=CC=CC4=CC=C2C1=C34,1
855,O=C1C=CNN=C1,1
856,O=C1C=COC2=C1C1=C(C=CC=C1)C=C2,1
857,C1=CC2=[N+]C=C[N+]=C2C=C1,1
858,O=C1C=COC2=CC3=C(C=CO3)C=C12,1
859,CC1C2CCC(C2)C1C,1
860,CC1C2CCC(C2)C1(C)C,1
861,CC1C2CC(CC2C2CCCCC2)C1(C)C,1
862,O=C1C=CSS1,1
863,O=C1C=NC2=C(C=CC=C2)N1,1
864,CC1C(C)CCC2C1CCC1(C)[CH]CCC21,1
865,CC1C(C)C1C,1
866,O=C1C=NNC(=S)N1,1
867,O=C1C=NNC2=CC=CC=C12,1
868,O=C1C=NNC=N1,1
869,C1=CC=C2C(=C1)C=CC1=C2C=CC=N1,1
870,O=C1C=CNC2=CC3=C(C=C12)C(=O)C=CO3,1
871,O=C1C=CNC2=C1N=CC=C2,1
872,CC1CCC(C(C)CCCC(C)C)C1(C)CCC1CC12CCCC(C)(C)C2C,1
873,O=C1C=CC(=O)NN1,1
874,CC1CCC(C)(C)C1C,1
875,C1=CC=C2C(=C1)SC1=C2C=CC=C1,1
876,O=C1C=CC2=C(N=CN=C2)N1,1
877,CC1CCC(C)(C)C1(C)C,1
878,O=C1C=CC2=CC=CC=C2S1,1
879,CC1CCC(C(C)C)C1,1
880,CC1CC1C,1
881,C1=CC=C2C(=C1)C=[N+]C1=CC=CC=C12,1
882,CC1CCC(C(C)(C)C)CC1,1
883,O=C1C=CN=C2SC=CN12,1
884,CC1CC2CCC1C2,1
885,CC1CC2(C)[CH]CCC(C)(C)C2[CH][CH]1,1
886,C1=CC=C2C(=C1)C=CC1=CC3=C(C=CC=C3)C=C12,1
887,O=C1N=CC=NN1,1
888,CC1C(C)C1(C)C,1
889,O=C1N=CNC2=C1C=CN2,1
890,O=C1NC=NC2=C1N=NN2,1
891,O=C1NC2=CC=CC=C2S1,1
892,O=C1NC2=NC=CC=C2O1,1
893,O=C1NC=CN1,1
894,CC12[CH]C[CH]C1C1CCC3C[CH]CCC3(C)C1CC2,1
895,O=C1NC=NC2=C1C=CN2,1
896,CC12[CH]CCC1C1CCC3C[CH][CH]CC3(C)C1CC2,1
897,O=C1NC=NC2=C1NC=N2,1
898,O=C1NC2=CC=CC=C2NC1=O,1
899,O=C1NC=NC2=C1NN=C2,1
900,O=C1NC=NC2=CNN=C12,1
901,CC12[CH]CCC1C1CCC3C[CH]C[CH]C3(C)C1[CH]C2,1
902,O=C1NC=NO1,1
903,O=C1NN=C2C3=C(C=CN12)N=CC=C3,1
904,O=C1NN=C2C=CC=CN12,1
905,CC12[CH][CH]CC1C1CCC3CCCCC3(C)C1CC2,1
906,O=C1NC2=C(N1)C(=O)NC=N2,1
907,O=C1N=CNC2=C1N=CC=N2,1
908,C1=CC2=NSN=C2C=C1,1
909,CCC(C)C1CCC2(C)C(C)CCC2C1CC,1
910,O=C1N=CNN2C=NC=C12,1
911,O=C1N=NNC2=C1C=CC=C2,1
912,C1CCC(CC2CCCC2)C1,1
913,O=C1NC(=O)C2=C(N1)C1=C(N=CC=N1)S2,1
914,O=C1NC(=O)C2=C(N1)NC(=O)N2,1
915,O=C1NC(=O)C2=CC=CC=C2N1,1
916,O=C1NC2=C(C=CC=C2)S1,1
917,O=C1NC(=O)C2=CC=CC=C2O1,1
918,O=C1NC(=O)C2=CNN=C2N1,1
919,O=C1NC(=S)NC2=CC=CC=C12,1
920,O=C1NC2=C(C=CC=C2)C(=O)O1,1
921,C1=CC2=NN=CN2C=C1,1
922,O=C1NC2=C(C=CC=C2)NC1=O,1
923,O=C1C=C1,1
924,O=C1C2=CC=CC=C2OC2=C1C=CC=N2,1
925,O=C1C2=CC=CC=C2NC2=CC=CC=C12,1
926,CC1CCC2C(C)(C)CCCC2(C)C1C,1
927,CC1CCC2CCCC12,1
928,C[CH]CCC(C)C1CCC2(C)[CH][CH]CC2C1C,1
929,CC1CCC2CC1C2(C)C,1
930,C[CH]CCC[CH]CCCCC,1
931,C[CH]CC[CH]C,1
932,CC1CCC2C(C)(C)[CH]CC12C,1
933,C[CH]C[CH]CCC([CH]C)[CH][CH]CC,1
934,C[CH]CCC(C)C1CCC2(C)C(C(C)CCC(CC)C(C)C)CCC2C1C,1
935,C[CH]C[CH]CCCCC(C)[CH]C(C)CC,1
936,C[CH]C[CH]CCCCC(C)[CH]C1CCCCC1,1
937,C[CH][CH]C(C)C[CH]C,1
938,CC1CCC2C(C)(C)CCC12C,1
939,C[CH][CH]C(C)[CH]C(C)CC(C)C,1
940,C[CH][CH]C(C)[CH]C(C)CC(C)[CH]C(C)[CH]C(C)[CH]CC,1
941,C[CH]CCC(C)C1CCC2(C)C([CH]C)CCC2C1C,1
942,CC1CCCC(C)(C)C2[CH]CCC12,1
943,C[CH][CH]C(C)[CH]C(C)CC[CH][CH]CC,1
944,CC1CCCC(CC2CCCC(C)C2)C1,1
945,C[CH]C12CCC([CH]C1CC)C(C(C)C(C)(C)C)C2,1
946,C[CH]C1C(C(C)CC)CCC2(C)C(CC)CCC12,1
947,C[CH]C1C(C(C)CC)[CH]CC2(C)C(CC)CCC12,1
948,C[CH]C1CC1(C)C(C)C,1
949,CC1CCCC2(C)C1CCC1(C)CCCCC12,1
950,C1=CC=NC=C1.Cl,1
951,C[CH]CC(C)C[CH][CH]CC(C)C,1
952,C[CH]CCC(C)C(C)C(C)[CH]CCCC(C)[CH][CH]CC(C)C,1
953,C[CH]CC([CH]C(C)[CH]C)CC,1
954,C[CH]CC1C(C(C)CC)[CH]CC2(C)[CH]CCC12,1
955,C[CH]CC1CCCC1,1
956,C1=CC=C2[S+]=C3C=CC=CC3=NC2=C1,1
957,C[CH]CCC(C)(C)[CH]C[CH]C[CH]C,1
958,C[CH]CCC(C)C,1
959,C[CH][CH]C(C)[CH]C(C)CC(C)[CH][CH]CC,1
960,C1=CC=C2SC=[N+]C2=C1,1
961,O=C1C2=CC=C3NC4=C5C(=O)C6=C(C=CC=C6)C(=O)C5=CC=C4NC3=C2C(=O)C2=C1C=CC=C2,1
962,N=C1NN=CS1,1
963,C1CC2CCCC(C1)C2,1
964,C1=CC=C2C=[N+]C=CC2=C1,1
965,N1=PN=PN=P1,1
966,N=C1C=CNC(=O)N1,1
967,N=C1C=CNC=N1,1
968,N=C1NC(=O)C2=C(NC=N2)N1,1
969,N=C1NNC(=O)S1,1
970,C[V]C,1
971,C1=CC=C2C=NC=CC2=C1,1
972,C1=CC=C2C=C3C4=CC=CC=C4C4=CC=CC=C4C3=CC2=C1,1
973,C1=CC=C2C(=C1)SC1=NN=CN21,1
974,O.O.[Ba+2].[Cl-].[Cl-],1
975,O=C1C2=C(C=CC=C2)OC2=C1C=CC=C2,1
976,O=C1C2=C(C=CC=C2)SC2=C1C=CC=C2,1
977,C[Zr],1
978,C[Hg],1
979,C[CH][CH]C1CCCCC1,1
980,C[CH][CH][CH]C(C)C[CH]C,1
981,C1=CC=C2ON=CC2=C1,1
982,CC1CCC23CC1C(C)(C)C2CCC3C,1
983,C[CH][CH]CCC,1
984,C[CH][CH]CCCCCCCCCCCCCCC,1
985,C1=CC=C2OC=NC2=C1,1
986,CC1CCC2(C)C(CCC3C4CC[CH]C4(C)CCC32)C1,1
987,C[CH][CH][CH]C(C)C[CH][CH]C(C)[CH]C,1
988,C[CH][CH][CH][CH][CH]C,1
989,C[CH][CH][CH]CC(C)C,1
990,C[CH][CH][CH]CCCC,1
991,CC1CCC1(C)C,1
992,CC1CCC1,1
993,C[CH][CH][CH][CH]CC,1
994,C[CH][CH][CH][CH]CCC,1
995,CC1C(C(C)CCCC(C)C)[CH]CC1C1CCC2C[CH]CCC2(C)C1C,1
